Entity,Code,Year,Official development assistance (ODA) by recipient (Official donors),1012392-annotations
Maldives,MDV,2022,120292240,
Maldives,MDV,2023,193033010,
Mali,MLI,1960,698379,
Mali,MLI,1961,19353604,
Mali,MLI,1962,86540600,
Mali,MLI,1963,58945850,
Mali,MLI,1964,139705400,
Mali,MLI,1965,170097680,
Mali,MLI,1966,191124340,
Mali,MLI,1967,123881944,
Mali,MLI,1968,202033600,
Mali,MLI,1969,153310110,
Mali,MLI,1970,147440050,
Mali,MLI,1971,183907090,
Mali,MLI,1972,208908660,
Mali,MLI,1973,352586020,
Mali,MLI,1974,518877100,
Mali,MLI,1975,552776300,
Mali,MLI,1976,320440450,
Mali,MLI,1977,374427260,
Mali,MLI,1978,458015800,
Mali,MLI,1979,490150340,
Mali,MLI,1980,641447600,
Mali,MLI,1981,577730560,
Mali,MLI,1982,545501950,
Mali,MLI,1983,568564540,
Mali,MLI,1984,895217540,
Mali,MLI,1985,1029820800,
Mali,MLI,1986,822825300,
Mali,MLI,1987,675975900,
Mali,MLI,1988,768286900,
Mali,MLI,1989,783777500,
Mali,MLI,1990,744310400,
Mali,MLI,1991,688245900,
Mali,MLI,1992,619675600,
Mali,MLI,1993,558605440,
Mali,MLI,1994,624496450,
Mali,MLI,1995,669587460,
Mali,MLI,1996,619859100,
Mali,MLI,1997,608898100,
Mali,MLI,1998,497861980,
Mali,MLI,1999,518013980,
Mali,MLI,2000,458953570,
Mali,MLI,2001,559239040,
Mali,MLI,2002,643415500,
Mali,MLI,2003,739681100,
Mali,MLI,2004,711451300,
Mali,MLI,2005,853426500,
Mali,MLI,2006,988530200,
Mali,MLI,2007,1050875600,
Mali,MLI,2008,951729540,
Mali,MLI,2009,1025665150,
Mali,MLI,2010,988879360,
Mali,MLI,2011,1277931000,
Mali,MLI,2012,1073992200,
Mali,MLI,2013,1370981400,
Mali,MLI,2014,1217905700,
Mali,MLI,2015,1340591700,
Mali,MLI,2016,1354501000,
Mali,MLI,2017,1487626000,
Mali,MLI,2018,1631211400,
Mali,MLI,2019,1941295000,
Mali,MLI,2020,1627093100,
Mali,MLI,2021,1402572700,
Mali,MLI,2022,1201139000,
Mali,MLI,2023,1237891000,
Malta,MLT,1960,130495420,
Malta,MLT,1961,99847110,
Malta,MLT,1962,86783560,
Malta,MLT,1963,167293170,
Malta,MLT,1964,184050580,
Malta,MLT,1965,145667490,
Malta,MLT,1966,146641650,
Malta,MLT,1967,133853790,
Malta,MLT,1968,152704660,
Malta,MLT,1969,126884990,
Malta,MLT,1970,150005380,
Malta,MLT,1971,106927560,
Malta,MLT,1972,89176344,
Malta,MLT,1973,151608220,
Malta,MLT,1974,104992770,
Malta,MLT,1975,140651800,
Malta,MLT,1976,126409170,
Malta,MLT,1977,117340640,
Malta,MLT,1978,124776410,
Malta,MLT,1979,137924750,
Malta,MLT,1980,39792476,
Malta,MLT,1981,146048290,
Malta,MLT,1982,73384824,
Malta,MLT,1983,125782504,
Malta,MLT,1984,32492730,
Malta,MLT,1985,50143332,
Malta,MLT,1986,14785272,
Malta,MLT,1987,-2630625,
Malta,MLT,1988,-4820029,
Malta,MLT,1989,-8692146,
Malta,MLT,1990,8048918,
Malta,MLT,1991,32620334,
Malta,MLT,1992,5571662,
Malta,MLT,1993,47510210,
Malta,MLT,1994,65701348,
Malta,MLT,1995,13764839,
Malta,MLT,1996,96094160,
Malta,MLT,1997,32332314,
Malta,MLT,1998,31345604,
Malta,MLT,1999,36929540,
Malta,MLT,2000,35408184,
Malta,MLT,2001,2860759,
Malta,MLT,2002,17187506,
Marshall Islands,MHL,1991,413145,
Marshall Islands,MHL,1992,5002873,
Marshall Islands,MHL,1993,49635956,
Marshall Islands,MHL,1994,79760110,
Marshall Islands,MHL,1995,51804060,
Marshall Islands,MHL,1996,107287016,
Marshall Islands,MHL,1997,85167520,
Marshall Islands,MHL,1998,64139190,
Marshall Islands,MHL,1999,90085416,
Marshall Islands,MHL,2000,74701464,
Marshall Islands,MHL,2001,104970620,
Marshall Islands,MHL,2002,84339970,
Marshall Islands,MHL,2003,77646460,
Marshall Islands,MHL,2004,70420696,
Marshall Islands,MHL,2005,74899190,
Marshall Islands,MHL,2006,75940824,
Marshall Islands,MHL,2007,70874136,
Marshall Islands,MHL,2008,68540420,
Marshall Islands,MHL,2009,75499000,
Marshall Islands,MHL,2010,23758982,
Marshall Islands,MHL,2011,103622130,
Marshall Islands,MHL,2012,97037910,
Marshall Islands,MHL,2013,108115230,
Marshall Islands,MHL,2014,65164140,
Marshall Islands,MHL,2015,67281170,
Marshall Islands,MHL,2016,13604607,
Marshall Islands,MHL,2017,83069760,
Marshall Islands,MHL,2018,60492240,
Marshall Islands,MHL,2019,70773210,
Marshall Islands,MHL,2020,195291340,
Marshall Islands,MHL,2021,112461336,
Marshall Islands,MHL,2022,140344200,
Marshall Islands,MHL,2023,122160260,
Mauritania,MRT,1960,361022,
Mauritania,MRT,1961,10351453,
Mauritania,MRT,1962,21934764,
Mauritania,MRT,1963,15740736,
Mauritania,MRT,1964,93561460,
Mauritania,MRT,1965,69987570,
Mauritania,MRT,1966,159143920,
Mauritania,MRT,1967,89646450,
Mauritania,MRT,1968,156621000,
Mauritania,MRT,1969,80888260,
Mauritania,MRT,1970,50363524,
Mauritania,MRT,1971,90466776,
Mauritania,MRT,1972,74808140,
Mauritania,MRT,1973,148584000,
Mauritania,MRT,1974,432263330,
Mauritania,MRT,1975,322889730,
Mauritania,MRT,1976,772292400,
Mauritania,MRT,1977,613463940,
Mauritania,MRT,1978,722826600,
Mauritania,MRT,1979,453679140,
Mauritania,MRT,1980,422092300,
Mauritania,MRT,1981,559495700,
Mauritania,MRT,1982,479818780,
Mauritania,MRT,1983,464987870,
Mauritania,MRT,1984,463996600,
Mauritania,MRT,1985,548391600,
Mauritania,MRT,1986,484852830,
Mauritania,MRT,1987,354807100,
Mauritania,MRT,1988,312841120,
Mauritania,MRT,1989,437130370,
Mauritania,MRT,1990,358962000,
Mauritania,MRT,1991,313727400,
Mauritania,MRT,1992,268492060,
Mauritania,MRT,1993,443241400,
Mauritania,MRT,1994,344923520,
Mauritania,MRT,1995,255181620,
Mauritania,MRT,1996,330831000,
Mauritania,MRT,1997,314607040,
Mauritania,MRT,1998,221948110,
Mauritania,MRT,1999,300024960,
Mauritania,MRT,2000,327584350,
Mauritania,MRT,2001,436224130,
Mauritania,MRT,2002,546875500,
Mauritania,MRT,2003,330988600,
Mauritania,MRT,2004,226303000,
Mauritania,MRT,2005,217097800,
Mauritania,MRT,2006,240191700,
Mauritania,MRT,2007,350087550,
Mauritania,MRT,2008,446386000,
Mauritania,MRT,2009,374930340,
Mauritania,MRT,2010,313256480,
Mauritania,MRT,2011,357292830,
Mauritania,MRT,2012,402890180,
Mauritania,MRT,2013,281831420,
Mauritania,MRT,2014,249839150,
Mauritania,MRT,2015,356346660,
Mauritania,MRT,2016,335204450,
Mauritania,MRT,2017,312100900,
Mauritania,MRT,2018,459708160,
Mauritania,MRT,2019,416163800,
Mauritania,MRT,2020,657477900,
Mauritania,MRT,2021,437000300,
Mauritania,MRT,2022,327710560,
Mauritania,MRT,2023,398754780,
Mauritius,MUS,1960,5416709,
Mauritius,MUS,1961,55935964,
Mauritius,MUS,1962,41875820,
Mauritius,MUS,1963,55986596,
Mauritius,MUS,1964,19840320,
Mauritius,MUS,1965,18814860,
Mauritius,MUS,1966,36376204,
Mauritius,MUS,1967,42459210,
Mauritius,MUS,1968,87363040,
Mauritius,MUS,1969,44564190,
Mauritius,MUS,1970,43805930,
Mauritius,MUS,1971,60222904,
Mauritius,MUS,1972,60641916,
Mauritius,MUS,1973,69874060,
Mauritius,MUS,1974,115581620,
Mauritius,MUS,1975,108472010,
Mauritius,MUS,1976,62724984,
Mauritius,MUS,1977,76505350,
Mauritius,MUS,1978,128029390,
Mauritius,MUS,1979,80063176,
Mauritius,MUS,1980,76585620,
Mauritius,MUS,1981,136555730,
Mauritius,MUS,1982,123895760,
Mauritius,MUS,1983,105844280,
Mauritius,MUS,1984,88657010,
Mauritius,MUS,1985,71552420,
Mauritius,MUS,1986,110555900,
Mauritius,MUS,1987,110748424,
Mauritius,MUS,1988,95078490,
Mauritius,MUS,1989,93731144,
Mauritius,MUS,1990,126505256,
Mauritius,MUS,1991,93309740,
Mauritius,MUS,1992,62312880,
Mauritius,MUS,1993,38059836,
Mauritius,MUS,1994,22285924,
Mauritius,MUS,1995,28319446,
Mauritius,MUS,1996,26778616,
Mauritius,MUS,1997,58415108,
Mauritius,MUS,1998,54991196,
Mauritius,MUS,1999,59478716,
Mauritius,MUS,2000,32129650,
Mauritius,MUS,2001,33291546,
Mauritius,MUS,2002,37001404,
Mauritius,MUS,2003,-17848824,
Mauritius,MUS,2004,36998850,
Mauritius,MUS,2005,34725356,
Mauritius,MUS,2006,19714342,
Mauritius,MUS,2007,65076012,
Mauritius,MUS,2008,96936670,
Mauritius,MUS,2009,145733120,
Mauritius,MUS,2010,120789440,
Mauritius,MUS,2011,166752200,
Mauritius,MUS,2012,168233220,
Mauritius,MUS,2013,133803544,
Mauritius,MUS,2014,37119250,
Mauritius,MUS,2015,84079330,
Mauritius,MUS,2016,45459516,
Mauritius,MUS,2017,15813823,
Mauritius,MUS,2018,67681640,
Mauritius,MUS,2019,25307376,
Mauritius,MUS,2020,324359360,
Mauritius,MUS,2021,248441700,
Mauritius,MUS,2022,77855640,
Mauritius,MUS,2023,88091110,
Mayotte,MYT,1977,21074706,
Mayotte,MYT,1978,33136970,
Mayotte,MYT,1979,39808480,
Mayotte,MYT,1980,44181388,
Mayotte,MYT,1981,33504006,
Mayotte,MYT,1982,30817628,
Mayotte,MYT,1983,37386404,
Mayotte,MYT,1984,38414610,
Mayotte,MYT,1985,56142732,
Mayotte,MYT,1986,56410650,
Mayotte,MYT,1987,64824760,
Mayotte,MYT,1988,69444800,
Mayotte,MYT,1989,71773220,
Mayotte,MYT,1990,83693864,
Mayotte,MYT,1991,100498980,
Mayotte,MYT,1992,95848420,
Mayotte,MYT,1993,112414740,
Mayotte,MYT,1994,137606400,
Mayotte,MYT,1995,125559140,
Mayotte,MYT,1996,153213600,
Mayotte,MYT,1997,138932500,
Mayotte,MYT,1998,139080800,
Mayotte,MYT,1999,155278770,
Mayotte,MYT,2000,163039650,
Mayotte,MYT,2001,191634720,
Mayotte,MYT,2002,185263780,
Mayotte,MYT,2003,201743900,
Mayotte,MYT,2004,226659980,
Mayotte,MYT,2005,214651700,
Mayotte,MYT,2006,349008770,
Mayotte,MYT,2007,376346100,
Mayotte,MYT,2008,407460770,
Mayotte,MYT,2009,482741570,
Mayotte,MYT,2010,557095700,
Mekong Delta Project,,1968,183571,
Mekong Delta Project,,1969,16125118,
Mekong Delta Project,,1971,994221,
Mekong Delta Project,,1972,1291972,
Mekong Delta Project,,1973,2913757,
Mekong Delta Project,,1974,17493296,
Mekong Delta Project,,1975,26655612,
Mekong Delta Project,,1976,1322348,
Mekong Delta Project,,1977,1060947,
Mekong Delta Project,,1978,2282359,
Mekong Delta Project,,1979,1163105,
Mekong Delta Project,,1985,60992,
Melanesia (OECD),,1960,32560554,
Melanesia (OECD),,1961,33630324,
Melanesia (OECD),,1962,133136200,
Melanesia (OECD),,1963,76584270,
Melanesia (OECD),,1964,65665310,
Melanesia (OECD),,1965,929027300,
Melanesia (OECD),,1966,1067729150,
Melanesia (OECD),,1967,1114146600,
Melanesia (OECD),,1968,1264868600,
Melanesia (OECD),,1969,1316549400,
Melanesia (OECD),,1970,1536581000,
Melanesia (OECD),,1971,1506576000,
Melanesia (OECD),,1972,1795463000,
Melanesia (OECD),,1973,1511686300,
Melanesia (OECD),,1974,1596739200,
Melanesia (OECD),,1975,1707786200,
Melanesia (OECD),,1976,1397211900,
Melanesia (OECD),,1977,1462416900,
Melanesia (OECD),,1978,1569022300,
Melanesia (OECD),,1979,1504701400,
Melanesia (OECD),,1980,1591557400,
Melanesia (OECD),,1981,1434649100,
Melanesia (OECD),,1982,1435868700,
Melanesia (OECD),,1983,1599972900,
Melanesia (OECD),,1984,1419167200,
Melanesia (OECD),,1985,1395265000,
Melanesia (OECD),,1986,1398712300,
Melanesia (OECD),,1987,1524306700,
Melanesia (OECD),,1988,1416259500,
Melanesia (OECD),,1989,1321532000,
Melanesia (OECD),,1990,1331031000,
Melanesia (OECD),,1991,1264114700,
Melanesia (OECD),,1992,1429702400,
Melanesia (OECD),,1993,1328882300,
Melanesia (OECD),,1994,1283992700,
Melanesia (OECD),,1995,1306120800,
Melanesia (OECD),,1996,1202133800,
Melanesia (OECD),,1997,1179090300,
Melanesia (OECD),,1998,1306012000,
Melanesia (OECD),,1999,1002364740,
Melanesia (OECD),,2000,772615740,
Melanesia (OECD),,2001,685413200,
Melanesia (OECD),,2002,619023040,
Melanesia (OECD),,2003,672861000,
Melanesia (OECD),,2004,745457340,
Melanesia (OECD),,2005,798572500,
Melanesia (OECD),,2006,796550100,
Melanesia (OECD),,2007,809090400,
Melanesia (OECD),,2008,798575500,
Melanesia (OECD),,2009,929033860,
Melanesia (OECD),,2010,1023901950,
Melanesia (OECD),,2011,963298200,
Melanesia (OECD),,2012,1048183230,
Melanesia (OECD),,2013,1047322400,
Melanesia (OECD),,2014,942627600,
Melanesia (OECD),,2015,1217693800,
Melanesia (OECD),,2016,1061889150,
Melanesia (OECD),,2017,1065902850,
Melanesia (OECD),,2018,1306046600,
Melanesia (OECD),,2019,1242345000,
Melanesia (OECD),,2020,1707651000,
Melanesia (OECD),,2021,2117720200,
Melanesia (OECD),,2022,1409045800,
Melanesia (OECD),,2023,1268276500,
Mexico,MEX,1960,59600996,
Mexico,MEX,1961,637159040,
Mexico,MEX,1962,295633100,
Mexico,MEX,1963,43805976,
Mexico,MEX,1964,-116480600,
Mexico,MEX,1965,365870140,
Mexico,MEX,1966,250453380,
Mexico,MEX,1967,260074930,
Mexico,MEX,1968,180803420,
Mexico,MEX,1969,138267550,
Mexico,MEX,1970,206170600,
Mexico,MEX,1971,111209370,
Mexico,MEX,1972,122573160,
Mexico,MEX,1973,63757776,
Mexico,MEX,1974,98258310,
Mexico,MEX,1975,80646420,
Mexico,MEX,1976,74215530,
Mexico,MEX,1977,55727060,
Mexico,MEX,1978,43656988,
Mexico,MEX,1979,169993620,
Mexico,MEX,1980,152136290,
Mexico,MEX,1981,264003170,
Mexico,MEX,1982,369543500,
Mexico,MEX,1983,353956450,
Mexico,MEX,1984,224348380,
Mexico,MEX,1985,371159100,
Mexico,MEX,1986,500169150,
Mexico,MEX,1987,316086720,
Mexico,MEX,1988,293904900,
Mexico,MEX,1989,188311580,
Mexico,MEX,1990,263788000,
Mexico,MEX,1991,401713150,
Mexico,MEX,1992,427646460,
Mexico,MEX,1993,613560060,
Mexico,MEX,1994,522771070,
Mexico,MEX,1995,339972450,
Mexico,MEX,1996,290545400,
Mexico,MEX,1997,138192580,
Mexico,MEX,1998,76083360,
Mexico,MEX,1999,86121430,
Mexico,MEX,2000,9376892,
Mexico,MEX,2001,166020320,
Mexico,MEX,2002,214385980,
Mexico,MEX,2003,162147700,
Mexico,MEX,2004,171792940,
Mexico,MEX,2005,269136130,
Mexico,MEX,2006,315845700,
Mexico,MEX,2007,151320980,
Mexico,MEX,2008,191797170,
Mexico,MEX,2009,240383170,
Mexico,MEX,2010,500332480,
Mexico,MEX,2011,1027898800,
Mexico,MEX,2012,477373800,
Mexico,MEX,2013,597998300,
Mexico,MEX,2014,830469000,
Mexico,MEX,2015,402832960,
Mexico,MEX,2016,896704100,
Mexico,MEX,2017,819915300,
Mexico,MEX,2018,587705600,
Mexico,MEX,2019,562382100,
Mexico,MEX,2020,786804740,
Mexico,MEX,2021,543287900,
Mexico,MEX,2022,496684580,
Mexico,MEX,2023,429060030,
Micronesia (OECD),,1960,38278736,
Micronesia (OECD),,1961,47939572,
Micronesia (OECD),,1962,62852908,
Micronesia (OECD),,1963,129162420,
Micronesia (OECD),,1964,82958240,
Micronesia (OECD),,1965,133434460,
Micronesia (OECD),,1966,130465120,
Micronesia (OECD),,1967,148094380,
Micronesia (OECD),,1968,204786830,
Micronesia (OECD),,1969,295549980,
Micronesia (OECD),,1970,298735260,
Micronesia (OECD),,1971,314351550,
Micronesia (OECD),,1972,332192420,
Micronesia (OECD),,1973,364301400,
Micronesia (OECD),,1974,376337150,
Micronesia (OECD),,1975,368711100,
Micronesia (OECD),,1976,379169440,
Micronesia (OECD),,1977,372818240,
Micronesia (OECD),,1978,391880130,
Micronesia (OECD),,1979,391079840,
Micronesia (OECD),,1980,369475940,
Micronesia (OECD),,1981,406521500,
Micronesia (OECD),,1982,451041470,
Micronesia (OECD),,1983,372680220,
Micronesia (OECD),,1984,470855700,
Micronesia (OECD),,1985,400056060,
Micronesia (OECD),,1986,545207500,
Micronesia (OECD),,1987,432211620,
Micronesia (OECD),,1988,347832260,
Micronesia (OECD),,1989,355567000,
Micronesia (OECD),,1990,144484580,
Micronesia (OECD),,1991,63196780,
Micronesia (OECD),,1992,60421204,
Micronesia (OECD),,1993,328690180,
Micronesia (OECD),,1994,644219970,
Micronesia (OECD),,1995,423631970,
Micronesia (OECD),,1996,420009760,
Micronesia (OECD),,1997,297907970,
Micronesia (OECD),,1998,354740900,
Micronesia (OECD),,1999,328035000,
Micronesia (OECD),,2000,298481100,
Micronesia (OECD),,2001,398385660,
Micronesia (OECD),,2002,349431650,
Micronesia (OECD),,2003,330890780,
Micronesia (OECD),,2004,262372160,
Micronesia (OECD),,2005,292286050,
Micronesia (OECD),,2006,323484130,
Micronesia (OECD),,2007,304684740,
Micronesia (OECD),,2008,297141630,
Micronesia (OECD),,2009,327601100,
Micronesia (OECD),,2010,176859630,
Micronesia (OECD),,2011,369133600,
Micronesia (OECD),,2012,368390600,
Micronesia (OECD),,2013,394100770,
Micronesia (OECD),,2014,327507840,
Micronesia (OECD),,2015,285413860,
Micronesia (OECD),,2016,180938600,
Micronesia (OECD),,2017,326060300,
Micronesia (OECD),,2018,379999000,
Micronesia (OECD),,2019,309805820,
Micronesia (OECD),,2020,532920830,
Micronesia (OECD),,2021,401509600,
Micronesia (OECD),,2022,475977380,
Micronesia (OECD),,2023,408725000,
Micronesia (country),FSM,1991,678739,
Micronesia (country),FSM,1992,13375953,
Micronesia (country),FSM,1993,97694050,
Micronesia (country),FSM,1994,165594130,
Micronesia (country),FSM,1995,108597370,
Micronesia (country),FSM,1996,186207460,
Micronesia (country),FSM,1997,132457420,
Micronesia (country),FSM,1998,118108120,
Micronesia (country),FSM,1999,165064020,
Micronesia (country),FSM,2000,149926430,
Micronesia (country),FSM,2001,208561150,
Micronesia (country),FSM,2002,167520960,
Micronesia (country),FSM,2003,166346430,
Micronesia (country),FSM,2004,123532410,
Micronesia (country),FSM,2005,146543100,
Micronesia (country),FSM,2006,146247440,
Micronesia (country),FSM,2007,147528460,
Micronesia (country),FSM,2008,116967900,
Micronesia (country),FSM,2009,154436980,
Micronesia (country),FSM,2010,73016660,
Micronesia (country),FSM,2011,148211200,
Micronesia (country),FSM,2012,172982770,
Micronesia (country),FSM,2013,165929970,
Micronesia (country),FSM,2014,139145600,
Micronesia (country),FSM,2015,94694184,
Micronesia (country),FSM,2016,57576396,
Micronesia (country),FSM,2017,111943910,
Micronesia (country),FSM,2018,106402510,
Micronesia (country),FSM,2019,100137550,
Micronesia (country),FSM,2020,186237120,
Micronesia (country),FSM,2021,138101740,
Micronesia (country),FSM,2022,152271900,
Micronesia (country),FSM,2023,121471896,
Middle Africa (OECD),,1960,824249200,
Middle Africa (OECD),,1961,1262207200,
Middle Africa (OECD),,1962,1225080700,
Middle Africa (OECD),,1963,1204347400,
Middle Africa (OECD),,1964,1805299000,
Middle Africa (OECD),,1965,1906964700,
Middle Africa (OECD),,1966,1661114000,
Middle Africa (OECD),,1967,1695972600,
Middle Africa (OECD),,1968,1429865600,
Middle Africa (OECD),,1969,1399891300,
Middle Africa (OECD),,1970,1532948700,
Middle Africa (OECD),,1971,1543355100,
Middle Africa (OECD),,1972,1633523100,
Middle Africa (OECD),,1973,1624552600,
Middle Africa (OECD),,1974,1886079500,
Middle Africa (OECD),,1975,2244246000,
Middle Africa (OECD),,1976,2028798700,
Middle Africa (OECD),,1977,2336921300,
Middle Africa (OECD),,1978,2402767600,
Middle Africa (OECD),,1979,2587393800,
Middle Africa (OECD),,1980,2352433200,
Middle Africa (OECD),,1981,2331730700,
Middle Africa (OECD),,1982,2447457800,
Middle Africa (OECD),,1983,2390933200,
Middle Africa (OECD),,1984,2866045700,
Middle Africa (OECD),,1985,2747372300,
Middle Africa (OECD),,1986,2766218500,
Middle Africa (OECD),,1987,3057489200,
Middle Africa (OECD),,1988,2960124000,
Middle Africa (OECD),,1989,3667304000,
Middle Africa (OECD),,1990,3911427600,
Middle Africa (OECD),,1991,3099072300,
Middle Africa (OECD),,1992,2792013600,
Middle Africa (OECD),,1993,2457517800,
Middle Africa (OECD),,1994,3352226000,
Middle Africa (OECD),,1995,2299060700,
Middle Africa (OECD),,1996,2730237700,
Middle Africa (OECD),,1997,2381594000,
Middle Africa (OECD),,1998,2036264800,
Middle Africa (OECD),,1999,2162545400,
Middle Africa (OECD),,2000,1816088000,
Middle Africa (OECD),,2001,2234569200,
Middle Africa (OECD),,2002,4065511000,
Middle Africa (OECD),,2003,9635481000,
Middle Africa (OECD),,2004,5347083300,
Middle Africa (OECD),,2005,5330229000,
Middle Africa (OECD),,2006,5652093400,
Middle Africa (OECD),,2007,4441855000,
Middle Africa (OECD),,2008,3914997800,
Middle Africa (OECD),,2009,4627824600,
Middle Africa (OECD),,2010,6141092000,
Middle Africa (OECD),,2011,7364670500,
Middle Africa (OECD),,2012,4710254600,
Middle Africa (OECD),,2013,4530282000,
Middle Africa (OECD),,2014,4682624000,
Middle Africa (OECD),,2015,5496250400,
Middle Africa (OECD),,2016,4843627500,
Middle Africa (OECD),,2017,5575794700,
Middle Africa (OECD),,2018,5907042000,
Middle Africa (OECD),,2019,6224405500,
Middle Africa (OECD),,2020,7495143000,
Middle Africa (OECD),,2021,6774803000,
Middle Africa (OECD),,2022,6968094700,
Middle Africa (OECD),,2023,7615052000,
Middle East (OECD),,1960,2238419000,
Middle East (OECD),,1961,2932319500,
Middle East (OECD),,1962,2324021800,
Middle East (OECD),,1963,2088297900,
Middle East (OECD),,1964,1700601300,
Middle East (OECD),,1965,2013030000,
